,char,tag
701,"['《', '爱', '她', '爱', '他', '》', '是', '中', '国', '首', '部', '微', '博', '题', '材', '的', '故', '事', '电', '影', '，', '由', '韩', '赤', '飞', '执', '导']","['O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O']"
702,"['《', '今', '宵', '多', '珍', '重', '》', '是', '凤', '飞', '飞', '的', '音', '乐', '作', '品', '，', '收', '录', '在', '《', '凤', '声', '岁', '月', '》', '专', '辑', '中']","['O', 'B_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'E_歌曲', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'E_音乐专辑', 'O', 'O', 'O', 'O']"
703,"['张', '平', '福', '，', '男', '，', '字', '寒', '春', '，', '1', '9', '5', '4', '年', '出', '生', '于', '山', '西', '运', '城', '，', '中', '国', '书', '画', '函', '授', '大', '学', '毕', '业', '（', '第', '一', '届', '）']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
704,"['王', '领', '，', '女', '，', '中', '国', '戏', '剧', '家', '协', '会', '会', '员']","['B_人物', 'E_人物', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
705,"['晏', '紫', '豪', '（', '1', '9', '9', '5', '年', '1', '月', '1', '8', '日', '—', '）', '，', '中', '国', '足', '球', '运', '动', '员', '，', '司', '职', '边', '后', '卫', '，', '是', '9', '5', '国', '青', '队', '的', '主', '力', '成', '员', '之', '一']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
706,"['闫', '学', '晶', '，', '毕', '业', '于', '吉', '林', '省', '戏', '曲', '学', '校', '，', '二', '人', '转', '表', '演', '艺', '术', '家', '，', '国', '家', '一', '级', '演', '员']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
707,"['《', '伏', '尔', '塔', '也', '有', '玫', '瑰', '》', '是', '情', '如', '许', '在', '红', '袖', '添', '香', '连', '载', '的', '小', '说']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'E_网站', 'O', 'O', 'O', 'O', 'O']"
708,"['众', '所', '周', '知', '，', '早', '在', '2', '0', '0', '5', '年', '的', '时', '候', '，', '香', '港', '著', '名', '商', '业', '导', '演', '王', '晶', '执', '导', '了', '一', '部', '古', '装', '武', '侠', '电', '视', '剧', '《', '小', '鱼', '儿', '与', '花', '无', '缺', '》', '，', '此', '剧', '改', '编', '自', '古', '龙', '名', '作', '《', '绝', '代', '双', '骄', '》', '，', '由', '两', '大', '当', '红', '明', '星', '张', '卫', '健', '与', '谢', '霆', '锋', '二', '人', '领', '衔', '主', '演']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
709,"['《', '新', '闪', '电', '侠', '漫', '威', '重', '生', '》', '是', '连', '载', '于', '起', '点', '中', '文', '网', '的', '科', '幻', '小', '说', '，', '作', '者', '是', '迷', '途', '陌', '客']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'M_网站', 'E_网站', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
710,"['刘', '晓', '傲', '，', '女', '，', '出', '生', '于', '1', '9', '9', '3', '年', '，', '青', '岛', '求', '实', '职', '业', '技', '术', '学', '院', '大', '一', '空', '乘', '专', '业', '学', '生']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
711,"['田', '存', '青', ' ', '男', '，', '1', '9', '5', '0', '年', '生', '于', '天', '津', '，', '先', '后', '毕', '业', '于', '首', '都', '师', '范', '大', '学', '，', '日', '本', '东', '京', '学', '艺', '大', '学', '，', '书', '法', '研', '究', '生']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O', 'O', 'O', 'O']"
712,"['1', '.', '《', '蓝', '色', '星', '球', '2', '》', '（', 'b', 'l', 'u', 'e', ' ', 'p', 'l', 'a', 'n', 'e', 't', ' ', 'i', 'i', '）', '本', '片', '被', '誉', '为', '“', 'b', 'b', 'c', '史', '上', '最', '美', '纪', '录', '片', '”', '，', '在', '长', '达', '4', '年', '的', '拍', '摄', '过', '程', '中', ',', ' ', '制', '作', '团', '队', '共', '执', '行', '了', '1', '2', '5', '次', '探', '险', '，', '水', '下', '拍', '摄', '时', '数', '长', '达', '6', '0', '0', '0', '多', '个', '小', '时', '，', '向', '观', '众', '呈', '现', '出', '了', '大', '量', '珍', '贵', '的', '景', '象', '：', '北', '极', '熊', '出', '没', '的', '北', '冰', '洋', '、', '焕', '发', '着', '勃', '勃', '生', '机', '的', '蓝', '色', '珊', '瑚', '环', '礁', '、', '南', '冰', '洋', '深', '处', '神', '出', '鬼', '没', '的', '奇', '怪', '章', '鱼', '《', '冰', '冻', '星', '球', '》', '（', 'f', 'r', 'o', 'z', 'e', 'n', ' ', 'p', 'l', 'a', 'n', 'e', 't', '）', '这', '部', '耗', '时', '5', '年', '制', '作', '的', '纪', '录', '片', '，', '用', '镜', '头', '真', '实', '地', '展', '现', '正', '在', '逐', '渐', '融', '化', '的', '地', '球', '两', '极', '，', '以', '及', '生', '活', '在', '这', '里', '的', '各', '种', '生', '物']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_企业', 'M_企业', 'E_企业', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
713,"['何', '世', '琩', '先', '生', '，', '祖', '籍', '顺', '德', '北', '滘']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点']"
714,"['立', '威', '廉', '（', 'l', 'e', 'o', 'n', ' ', 'j', 'a', 'y', ' ', 'w', 'i', 'l', 'l', 'i', 'a', 'm', 's', '）', '，', '1', '9', '7', '6', '年', '7', '月', '3', '0', '日', '出', '生', '于', '新', '加', '坡', '，', '华', '语', '影', '视', '男', '演', '员', '、', '模', '特', '，', '毕', '业', '于', '新', '加', '坡', '颜', '永', '成', '学', '校']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
715,"['个', '人', '简', '介', '洪', '汉', '鼎', '1', '9', '6', '3', '年', '报', '考', '中', '国', '科', '学', '院', '哲', '学', '所', '硕', '士', '研', '究', '生', '(', '由', '于', '所', '谓', '右', '派', '问', '题', '以', '及', '问', '文', '化', '大', '革', '命', '，', '直', '至', '1', '9', '7', '9', '年', '才', '作', '为', '我', '国', '第', '一', '个', '提', '前', '毕', '业', '的', '研', '究', '生', '，', '并', '取', '得', '哲', '学', '硕', '士', '学', '位', ')']","['O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
716,"['毕', '业', '院', '校', '河', '南', '大', '学', '艺', '术', '学', '院', '音', '乐', '表', '演', '（', '钢', '琴', '）', '专', '业', '文', '学', '学', '士', ' ', ' ', '河', '南', '大', '学', '经', '济', '学', '院', '国', '际', '经', '济', '与', '贸', '易', '专', '业', '经', '济', '学', '学', '士', '个', '人', '经', '历', '吴', '梦', '麒', '，', '生', '于', '1', '9', '8', '3', '年', '，', '河', '南', '省', '郑', '州', '市', '人', '，', '2', '0', '0', '9', '年', '毕', '业', '于', '河', '南', '大', '学', '艺', '术', '学', '院', '、', '经', '济', '学', '院', '，', '获', '双', '学', '士', '学', '位', '，', '2', '0', '1', '0', '年', '创', '立', '河', '南', '省', '自', '强', '实', '业', '有', '限', '公', '司', '并', '任', '总', '经', '理']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
717,"['《', '花', '花', '世', '界', '花', '家', '姐', '》', '是', '香', '港', '电', '视', '广', '播', '有', '限', '公', '司', '制', '作', '的', '时', '装', '电', '视', '剧', '，', '由', '林', '峯', '、', '佘', '诗', '曼', '领', '衔', '主', '演', '，', '陈', '维', '冠', '导', '演', '、', '关', '永', '忠', '监', '制', '，', '梁', '恩', '东', '、', '潘', '漫', '红', '编', '剧']","['O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'B_企业', 'M_企业', 'M_企业', 'M_企业', 'M_企业', 'M_企业', 'M_企业', 'E_企业', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
718,"['《', '我', '落', '泪', '情', '绪', '零', '碎', '》', '是', '周', '杰', '伦', '的', '音', '乐', '作', '品', '，', '方', '文', '山', '作', '曲', '，', '收', '录', '在', '《', '跨', '时', '代', '》', '专', '辑', '中']","['O', 'B_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'E_歌曲', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_音乐专辑', 'M_音乐专辑', 'E_音乐专辑', 'O', 'O', 'O', 'O']"
719,"['有', '媒', '体', '1', '0', '日', '报', '道', '称', '敏', '雅', '已', '确', '定', '出', '演', 'm', 'b', 'c', '新', '剧', '《', '不', '是', '机', '器', '人', '》', '，', '担', '任', '女', '主', '角']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_企业', 'M_企业', 'E_企业', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
720,"['画', '家', '伍', '建', '平', '出', '生', '于', '1', '9', '7', '0', '年', '，', '1', '9', '9', '6', '年', '毕', '业', '于', '湖', '南', '师', '范', '大', '学', '美', '术', '系', '，', '现', '为', '长', '沙', '民', '政', '学', '院', '艺', '术', '设', '计', '系', '教', '授']","['O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
721,"['基', '本', '资', '料', '球', '员', ':', '威', '克', '汉', ' ', ' ', '生', '日', ':', '1', '9', '7', '5', '年', '1', '1', '月', '2', '1', '日', ' ', ' ', '球', '衣', '号', '码', ':', '9', '9', '9', ' ', ' ', '国', '籍', ':', '英', '格', '兰', ' ', ' ', '效', '力', '球', '队', ':', '卡', '亚', '士', '维', '斯', ' ', ' ', '场', '上', '位', '置', ':', '中', '场', ' ', ' ', '前', '度', '效', '力', '球', '队', ':', '现', '代', '城', ' ', ' ', '曾', '经', '效', '力', '球', '队', ':', '现', '代', '城', ',', '韦', '斯', '浦', '球', '队', '阵', '容', '前', '锋', ' ', ' ', 'g']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'M_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
722,"['《', '废', '材', '逆', '天', '之', '嫡', '小', '姐', '的', '召', '唤', '》', '是', '水', '月', '妖', '妖', '创', '作', '的', '网', '络', '小', '说', '，', '发', '表', '于', '1', '7', 'k', '小', '说', '网']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'M_网站', 'M_网站', 'E_网站']"
723,"['《', '没', '有', '花', '收', '的', '日', '子', '》', '是', '由', '林', '夕', '作', '词', '，', '杨', '淽', '作', '曲', '，', '陈', '珀', '编', '曲', '，', '吴', '雨', '霏', '演', '唱', '的', '一', '首', '歌', '曲', '，', '收', '录', '于', '专', '辑', '《', 'a', 'c', 'r', 'o', 's', 's', '》', '中', '，', '发', '行', '于', '2', '0', '1', '4', '年', '0', '5', '月', '2', '6', '日']","['O', 'B_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'E_歌曲', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'E_音乐专辑', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
724,"['刘', '洪', '浩', '，', '男', '，', '汉', '族', '，', '河', '南', '濮', '阳', '县', '人', '，', '1', '9', '6', '3', '年', '9', '月', '出', '生', '，', '1', '9', '7', '8', '年', '8', '月', '参', '加', '工', '作', '，', '中', '共', '党', '员', '，', '中', '央', '党', '校', '研', '究', '生', '学', '历', '，', '现', '任', '华', '龙', '区', '委', '副', '书', '记', '、', '区', '长']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
725,"['一', '个', '很', '偶', '然', '的', '机', '会', '，', '牛', '莉', '考', '上', '了', '解', '放', '军', '艺', '术', '学', '院', '，', '就', '这', '样', '踏', '入', '了', '演', '艺', '圈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
726,"['个', '人', '经', '历', '刘', '孟', '竹', '是', '台', '湾', '的', '新', '闻', '主', '播', '和', '记', '者', '，', '中', '国', '文', '化', '大', '学', '新', '闻', '学', '系', '毕', '业']","['O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
727,"['为', '什', '么', '很', '多', '人', '觉', '得', '续', '拍', '版', '的', '《', '西', '游', '记', '》', '没', '有', '老', '版', '的', '好', '看', '，', '可', '能', '是', '经', '历', '了', '那', '么', '多', '是', '是', '非', '非', '，', '杨', '洁', '导', '演', '再', '也', '没', '有', '精', '力', '全', '身', '心', '投', '去', '入', '吧']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
728,"['个', '人', '简', '介', '王', '佩', '东', '，', '女', '，', '中', '共', '党', '员', '，', ' ', '1', '9', '8', '4', '年', ' ', '毕', '业', '于', '陕', '西', '师', '范', '大', '学', '化', '学', '系', '，', ' ', '2', '0', '0', '1', '年', ' ', '西', '安', '交', '通', '大', '学', '材', '料', '科', '学', '与', '工', '程', '专', '业', '硕', '士', '毕', '业', '，', '陕', '西', '省', '政', '协', '委', '员', '，', '特', '级', '教', '师', '，', '现', '为', '西', '安', '交', '大', '基', '础', '教', '育', '党', '委', '书', '记', '、', '西', '安', '交', '通', '大', '学', '附', '属', '中', '学', '校', '长', '，', '主', '持', '附', '中', '全', '面', '工', '作', '，', '具', '体', '分', '管', '校', '办', '、', '总', '务', '、', '财', '务', '及', '人', '事', '工', '作']","['O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
729,"['该', '剧', '导', '演', '刘', '光', '视', '角', '独', '特', '，', '善', '于', '把', '人', '物', '置', '身', '于', '各', '种', '矛', '盾', '中', '央', '，', '剧', '中', '主', '人', '公', '的', '抉', '择', '，', '往', '往', '是', '法', '律', '之', '外', '道', '德', '、', '良', '心', '的', '准', '则', '，', '就', '像', '《', '忠', '魂', '》', '中', '的', '罗', '景', '辉', '一', '样', '亦', '正', '亦', '邪', '、', '矛', '盾', '重', '重', '，', '不', '断', '激', '发', '观', '众', '的', '探', '究', '热', '情']","['O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
